transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,timestamp_utc,hour,minute,weekday,month,is_high_value,amount_log,account_age_bucket
TXN_204450,CUST_235,0,2199,18699,Web,2025-08-06 20:05:19,0,2025-08-06 20:05:19+00:00,20,5,2,8,0,9.836278802842678,established
TXN_202889,CUST_211,1,1073,113408,Mobile,2025-08-17 18:36:32,1,2025-08-17 18:36:32+00:00,18,36,6,8,1,11.638756032205912,recent
TXN_200824,CUST_216,1,1956,8129,Mobile,2025-08-16 00:18:14,0,2025-08-16 00:18:14+00:00,0,18,5,8,0,9.003316202541857,established
TXN_200852,CUST_190,1,2276,4008,Mobile,2025-08-06 09:17:07,0,2025-08-06 09:17:07+00:00,9,17,2,8,0,8.296297112642508,old
TXN_204430,CUST_210,1,947,18923,Mobile,2025-08-17 16:48:50,0,2025-08-17 16:48:50+00:00,16,48,6,8,0,9.848186236751038,recent
TXN_203918,CUST_639,1,1716,189631,Mobile,2025-08-21 14:02:34,1,2025-08-21 14:02:34+00:00,14,2,3,8,1,12.152840630933238,established
TXN_204556,CUST_631,1,2853,3701,ATM,2025-08-03 21:53:47,0,2025-08-03 21:53:47+00:00,21,53,6,8,0,8.216628493133443,old
TXN_203548,CUST_328,1,2669,24474,POS,2025-08-13 01:45:16,0,2025-08-13 01:45:16+00:00,1,45,2,8,0,10.105407467398711,old
TXN_201683,CUST_237,1,2797,16093,Mobile,2025-08-21 01:53:48,0,2025-08-21 01:53:48+00:00,1,53,3,8,0,9.68620181070608,old
TXN_202477,CUST_645,1,1943,2411,Mobile,2025-08-12 17:05:54,0,2025-08-12 17:05:54+00:00,17,5,1,8,0,7.788211557847076,established
TXN_204750,CUST_286,1,2120,13862,Mobile,2025-08-17 17:54:28,1,2025-08-17 17:54:28+00:00,17,54,6,8,0,9.536978699538375,established
TXN_201857,CUST_395,1,2392,222108,Web,2025-08-13 23:31:45,0,2025-08-13 23:31:45+00:00,23,31,2,8,1,12.310923531348772,old
TXN_202663,CUST_298,0,2982,6421,POS,2025-08-24 10:54:23,0,2025-08-24 10:54:23+00:00,10,54,6,8,0,8.76748487464946,old
TXN_204641,CUST_654,1,2372,10153,Mobile,2025-08-07 09:53:18,0,2025-08-07 09:53:18+00:00,9,53,3,8,0,9.22562299550734,old
TXN_204968,CUST_281,1,1997,15253,Mobile,2025-08-20 03:58:37,0,2025-08-20 03:58:37+00:00,3,58,2,8,0,9.632597042724184,established
TXN_202445,CUST_350,1,874,15687,Web,2025-08-14 15:18:33,0,2025-08-14 15:18:33+00:00,15,18,3,8,0,9.660651367876184,recent
TXN_201753,CUST_182,0,177,10497,ATM,2025-08-20 06:48:38,1,2025-08-20 06:48:38+00:00,6,48,2,8,0,9.258940041812243,new
TXN_203516,CUST_306,1,1554,3884,Web,2025-08-21 09:13:22,0,2025-08-21 09:13:22+00:00,9,13,3,8,0,8.264878262801748,established
TXN_202166,CUST_669,0,1310,2903,Mobile,2025-08-20 22:31:55,0,2025-08-20 22:31:55+00:00,22,31,2,8,0,7.973844375944687,recent
TXN_201846,CUST_677,0,1549,6271,ATM,2025-08-24 13:15:16,0,2025-08-24 13:15:16+00:00,13,15,6,8,0,8.743850562030243,established
TXN_201000,CUST_474,0,659,4118,Mobile,2025-08-02 08:09:24,0,2025-08-02 08:09:24+00:00,8,9,5,8,0,8.323365694436081,new
TXN_202863,CUST_284,1,539,290870,Mobile,2025-08-11 21:51:16,0,2025-08-11 21:51:16+00:00,21,51,0,8,1,12.58063514889852,new
TXN_203522,CUST_340,1,2145,5568,ATM,2025-08-15 23:25:55,0,2025-08-15 23:25:55+00:00,23,25,4,8,0,8.624970783589669,established
TXN_204595,CUST_709,1,2638,8827,ATM,2025-08-01 13:35:31,0,2025-08-01 13:35:31+00:00,13,35,4,8,0,9.085683767376628,old
TXN_201828,CUST_418,1,2597,4144,Mobile,2025-08-25 01:51:52,0,2025-08-25 01:51:52+00:00,1,51,0,8,0,8.329658067569396,old
TXN_201355,CUST_432,1,948,5212,ATM,2025-08-14 11:30:28,0,2025-08-14 11:30:28+00:00,11,30,3,8,0,8.558910784768106,recent
TXN_203111,CUST_563,1,1394,29944,Web,2025-08-19 11:09:59,0,2025-08-19 11:09:59+00:00,11,9,1,8,0,10.307117644698565,recent
TXN_203594,CUST_372,1,2887,3801,POS,2025-08-18 18:24:10,0,2025-08-18 18:24:10+00:00,18,24,0,8,0,8.243282523048375,old
TXN_204467,CUST_790,1,614,8721,Mobile,2025-08-11 09:29:06,0,2025-08-11 09:29:06+00:00,9,29,0,8,0,9.073603848402712,new
TXN_203611,CUST_295,1,1239,10133,Web,2025-08-15 08:08:45,0,2025-08-15 08:08:45+00:00,8,8,4,8,0,9.223651386035854,recent
TXN_201289,CUST_575,1,950,275051,POS,2025-08-23 21:13:45,0,2025-08-23 21:13:45+00:00,21,13,5,8,1,12.524715449682366,recent
TXN_204262,CUST_409,0,48,7513,Mobile,2025-08-06 07:46:10,0,2025-08-06 07:46:10+00:00,7,46,2,8,0,8.924523226133914,new
TXN_201463,CUST_100,1,2507,17881,Mobile,2025-08-03 05:06:29,0,2025-08-03 05:06:29+00:00,5,6,6,8,0,9.791549899295264,old
TXN_200337,CUST_608,1,1345,56855,ATM,2025-08-24 00:07:46,1,2025-08-24 00:07:46+00:00,0,7,6,8,1,10.94827703450673,recent
TXN_204795,CUST_233,1,2364,8218,Mobile,2025-08-20 03:04:25,0,2025-08-20 03:04:25+00:00,3,4,2,8,0,9.0142038261485,old
TXN_200634,CUST_740,1,656,11201,Web,2025-08-06 01:05:35,0,2025-08-06 01:05:35+00:00,1,5,2,8,0,9.323847612769775,new
TXN_200690,CUST_264,1,208,3218,Web,2025-08-24 17:12:42,0,2025-08-24 17:12:42+00:00,17,12,6,8,0,8.076826031298808,new
TXN_203607,CUST_488,1,284,8698,Web,2025-08-14 03:50:19,0,2025-08-14 03:50:19+00:00,3,50,3,8,0,9.07096335550754,new
TXN_201781,CUST_649,1,1822,15874,Web,2025-08-07 18:45:14,0,2025-08-07 18:45:14+00:00,18,45,3,8,0,9.672500823760892,established
TXN_204891,CUST_612,1,836,15144,Mobile,2025-08-09 03:23:35,0,2025-08-09 03:23:35+00:00,3,23,5,8,0,9.625425723461335,recent
TXN_204054,CUST_700,0,2391,15137,Mobile,2025-08-22 06:21:29,0,2025-08-22 06:21:29+00:00,6,21,4,8,0,9.624963417869113,old
TXN_202497,CUST_392,0,2295,17044,Web,2025-08-25 00:08:15,0,2025-08-25 00:08:15+00:00,0,8,0,8,0,9.743612184572005,old
TXN_202859,CUST_781,1,184,165198,Mobile,2025-08-09 11:20:05,0,2025-08-09 11:20:05+00:00,11,20,5,8,1,12.014906086781927,new
TXN_201128,CUST_327,1,740,10702,ATM,2025-08-04 11:01:13,1,2025-08-04 11:01:13+00:00,11,1,0,8,0,9.278279354984376,recent
TXN_204530,CUST_259,1,1873,122089,ATM,2025-08-05 07:49:04,0,2025-08-05 07:49:04+00:00,7,49,1,8,1,11.7125137566629,established
TXN_200027,CUST_212,1,2668,7307,Web,2025-08-02 17:09:39,0,2025-08-02 17:09:39+00:00,17,9,5,8,0,8.896724917497897,old
TXN_200925,CUST_241,1,1025,10970,Web,2025-08-01 09:42:19,0,2025-08-01 09:42:19+00:00,9,42,4,8,0,9.30301070681749,recent
TXN_203135,CUST_349,1,2010,7819,Web,2025-08-21 06:14:52,0,2025-08-21 06:14:52+00:00,6,14,3,8,0,8.964439833539357,established
TXN_200607,CUST_796,0,2316,52078,Web,2025-08-19 01:20:52,0,2025-08-19 01:20:52+00:00,1,20,1,8,1,10.860517075469229,old
TXN_201308,CUST_146,1,2701,8395,Mobile,2025-08-04 01:01:05,0,2025-08-04 01:01:05+00:00,1,1,0,8,0,9.035510680940524,old
TXN_200863,CUST_598,1,2511,12759,Mobile,2025-08-03 16:57:22,0,2025-08-03 16:57:22+00:00,16,57,6,8,0,9.45407055689878,old
TXN_200051,CUST_114,1,2773,136331,Web,2025-08-19 01:58:11,0,2025-08-19 01:58:11+00:00,1,58,1,8,1,11.822848366357904,old
TXN_200773,CUST_637,0,2108,14536,POS,2025-08-23 21:21:46,0,2025-08-23 21:21:46+00:00,21,21,5,8,0,9.584452402426324,established
TXN_202525,CUST_501,1,2021,238422,Mobile,2025-08-20 11:55:08,0,2025-08-20 11:55:08+00:00,11,55,2,8,1,12.38180168602984,established
TXN_203970,CUST_370,1,2270,3763,Web,2025-08-21 21:46:47,0,2025-08-21 21:46:47+00:00,21,46,3,8,0,8.23323750070527,old
TXN_200800,CUST_451,1,2673,7513,Web,2025-08-18 03:55:22,0,2025-08-18 03:55:22+00:00,3,55,0,8,0,8.924523226133914,old
TXN_203994,CUST_710,1,697,224986,Web,2025-08-14 09:06:51,1,2025-08-14 09:06:51+00:00,9,6,3,8,1,12.32379790173958,new
TXN_203899,CUST_433,1,2709,11924,Web,2025-08-18 17:04:39,0,2025-08-18 17:04:39+00:00,17,4,0,8,0,9.386392315756542,old
TXN_201623,CUST_545,1,997,6407,Web,2025-08-17 00:54:38,0,2025-08-17 00:54:38+00:00,0,54,6,8,0,8.765302488748196,recent
TXN_204163,CUST_675,1,1051,12428,Web,2025-08-07 21:22:52,0,2025-08-07 21:22:52+00:00,21,22,3,8,0,9.42778773074551,recent
TXN_200235,CUST_604,1,1018,8148,Web,2025-08-06 21:35:34,0,2025-08-06 21:35:34+00:00,21,35,2,8,0,9.00565049932022,recent
TXN_202605,CUST_657,1,2264,16430,Web,2025-08-04 15:24:13,0,2025-08-04 15:24:13+00:00,15,24,0,8,0,9.706925073451831,old
TXN_201450,CUST_603,1,2642,4091,Web,2025-08-20 19:58:56,0,2025-08-20 19:58:56+00:00,19,58,2,8,0,8.316789127071518,old
TXN_204517,CUST_439,1,291,2813,Web,2025-08-07 12:23:24,0,2025-08-07 12:23:24+00:00,12,23,3,8,0,7.942362237674335,new
TXN_203098,CUST_481,1,1844,5813,Mobile,2025-08-23 13:15:54,1,2025-08-23 13:15:54+00:00,13,15,5,8,0,8.668024081118821,established
TXN_201263,CUST_674,1,1148,15097,Web,2025-08-19 23:50:15,0,2025-08-19 23:50:15+00:00,23,50,1,8,0,9.62231756369957,recent
TXN_202227,CUST_457,0,2709,14069,Mobile,2025-08-24 14:52:35,0,2025-08-24 14:52:35+00:00,14,52,6,8,0,9.551800150108434,old
TXN_201411,CUST_227,0,313,51475,POS,2025-08-17 00:28:03,0,2025-08-17 00:28:03+00:00,0,28,6,8,1,10.848870958613556,new
TXN_204945,CUST_412,1,1259,49191,Mobile,2025-08-05 08:02:19,0,2025-08-05 08:02:19+00:00,8,2,1,8,0,10.803486287633303,recent
TXN_204196,CUST_208,1,195,8602,Web,2025-08-24 09:53:46,0,2025-08-24 09:53:46+00:00,9,53,6,8,0,9.059866258621348,new
TXN_204435,CUST_330,1,2981,9813,Mobile,2025-08-17 08:12:37,0,2025-08-17 08:12:37+00:00,8,12,6,8,0,9.191565216649847,old
TXN_202013,CUST_134,1,2363,13504,Mobile,2025-08-17 04:57:29,0,2025-08-17 04:57:29+00:00,4,57,6,8,0,9.510815266226716,old
TXN_204346,CUST_266,1,436,11068,Web,2025-08-08 22:25:39,0,2025-08-08 22:25:39+00:00,22,25,4,8,0,9.311903687385623,new
TXN_201700,CUST_399,1,2117,4148,ATM,2025-08-03 02:50:55,0,2025-08-03 02:50:55+00:00,2,50,6,8,0,8.330622620332868,established
TXN_203564,CUST_309,1,2422,15921,POS,2025-08-13 15:30:39,0,2025-08-13 15:30:39+00:00,15,30,2,8,0,9.675457079648524,old
TXN_204713,CUST_710,1,596,3829,Mobile,2025-08-09 16:04:09,1,2025-08-09 16:04:09+00:00,16,4,5,8,0,8.250620082174692,new
TXN_203362,CUST_666,1,2187,22566,Mobile,2025-08-08 04:09:29,0,2025-08-08 04:09:29+00:00,4,9,4,8,0,10.02424394117191,established
TXN_202408,CUST_683,1,1256,26410,POS,2025-08-22 13:48:42,0,2025-08-22 13:48:42+00:00,13,48,4,8,0,10.181535869019624,recent
TXN_201471,CUST_593,1,2676,29796,POS,2025-08-19 04:52:36,0,2025-08-19 04:52:36+00:00,4,52,1,8,0,10.302162996284876,old
TXN_200343,CUST_197,0,712,10485,Web,2025-08-14 12:09:06,0,2025-08-14 12:09:06+00:00,12,9,3,8,0,9.25779631313248,new
TXN_204264,CUST_667,1,2332,10561,Mobile,2025-08-14 15:15:57,0,2025-08-14 15:15:57+00:00,15,15,3,8,0,9.26501793326688,old
TXN_202505,CUST_587,1,2226,72935,Web,2025-08-07 19:42:03,1,2025-08-07 19:42:03+00:00,19,42,3,8,1,11.19733762326474,established
TXN_200691,CUST_600,1,827,6147,ATM,2025-08-13 20:22:37,0,2025-08-13 20:22:37+00:00,20,22,2,8,0,8.723882104658486,recent
TXN_204016,CUST_337,0,1743,20210,Mobile,2025-08-08 04:52:06,1,2025-08-08 04:52:06+00:00,4,52,4,8,0,9.91398228962877,established
TXN_204892,CUST_681,1,2025,6526,ATM,2025-08-20 15:47:48,0,2025-08-20 15:47:48+00:00,15,47,2,8,0,8.783702698635217,established
TXN_204288,CUST_125,1,683,4067,Web,2025-08-02 14:54:39,0,2025-08-02 14:54:39+00:00,14,54,5,8,0,8.31090675716845,new
TXN_202899,CUST_591,1,2158,194159,Mobile,2025-08-17 23:25:46,1,2025-08-17 23:25:46+00:00,23,25,6,8,1,12.176437840400483,established
TXN_200951,CUST_437,1,2767,5658,Web,2025-08-01 02:25:28,0,2025-08-01 02:25:28+00:00,2,25,4,8,0,8.641002477142523,old
TXN_203496,CUST_720,1,2459,8318,Mobile,2025-08-08 04:11:39,0,2025-08-08 04:11:39+00:00,4,11,4,8,0,9.026297334283887,old
TXN_200568,CUST_163,0,2103,6544,Web,2025-08-03 20:23:46,1,2025-08-03 20:23:46+00:00,20,23,6,8,0,8.786456678344,established
TXN_202711,CUST_730,1,217,286488,Web,2025-08-14 06:26:09,1,2025-08-14 06:26:09+00:00,6,26,3,8,1,12.56545541998449,new
TXN_200327,CUST_402,1,2921,9302,ATM,2025-08-17 06:31:31,0,2025-08-17 06:31:31+00:00,6,31,6,8,0,9.138092207768558,old
TXN_202049,CUST_422,1,1053,35596,Web,2025-08-21 14:58:46,0,2025-08-21 14:58:46+00:00,14,58,3,8,0,10.480016643626312,recent
TXN_204011,CUST_740,1,2832,6004,POS,2025-08-10 17:05:22,0,2025-08-10 17:05:22+00:00,17,5,6,8,0,8.700347734514084,old
TXN_204089,CUST_369,1,2050,14681,Mobile,2025-08-03 05:01:36,0,2025-08-03 05:01:36+00:00,5,1,6,8,0,9.594377532670729,established
TXN_202778,CUST_460,1,929,7239,ATM,2025-08-24 13:03:33,0,2025-08-24 13:03:33+00:00,13,3,6,8,0,8.887376485379763,recent
TXN_202571,CUST_155,1,53,55721,Web,2025-08-11 18:26:44,0,2025-08-11 18:26:44+00:00,18,26,0,8,1,10.928130321004064,new
TXN_200145,CUST_464,0,2957,5803,POS,2025-08-20 07:01:59,0,2025-08-20 07:01:59+00:00,7,1,2,8,0,8.666302614004078,old
TXN_203518,CUST_611,1,2709,242124,POS,2025-08-16 13:35:29,0,2025-08-16 13:35:29+00:00,13,35,5,8,1,12.397209400709295,old
TXN_200258,CUST_481,1,307,5735,POS,2025-08-20 09:02:48,0,2025-08-20 09:02:48+00:00,9,2,2,8,0,8.654517382279456,new
TXN_202063,CUST_485,1,846,95539,Web,2025-08-14 14:15:34,0,2025-08-14 14:15:34+00:00,14,15,3,8,1,11.467300286943953,recent
TXN_202582,CUST_485,1,2453,5855,Mobile,2025-08-21 05:50:41,0,2025-08-21 05:50:41+00:00,5,50,3,8,0,8.675222055641148,old
TXN_201468,CUST_482,1,657,172877,Web,2025-08-23 20:44:37,1,2025-08-23 20:44:37+00:00,20,44,5,8,1,12.060341422395664,new
TXN_201291,CUST_215,0,2768,83102,Web,2025-08-01 12:36:48,0,2025-08-01 12:36:48+00:00,12,36,4,8,1,11.327836081274944,old
TXN_202575,CUST_386,0,1607,10217,Mobile,2025-08-14 08:39:49,0,2025-08-14 08:39:49+00:00,8,39,3,8,0,9.231906149890744,established
TXN_201622,CUST_369,1,2361,6375,Mobile,2025-08-22 06:14:04,0,2025-08-22 06:14:04+00:00,6,14,4,8,0,8.760296220470051,old
TXN_202857,CUST_712,1,1427,15803,Mobile,2025-08-11 10:44:34,0,2025-08-11 10:44:34+00:00,10,44,0,8,0,9.66801835153128,recent
TXN_204866,CUST_744,1,2919,7504,Mobile,2025-08-10 15:23:02,0,2025-08-10 15:23:02+00:00,15,23,6,8,0,8.923324744067562,old
TXN_201543,CUST_101,0,1900,14224,Mobile,2025-08-13 08:37:30,1,2025-08-13 08:37:30+00:00,8,37,2,8,0,9.562756258994533,established
TXN_200943,CUST_784,1,1464,16334,Mobile,2025-08-24 01:41:13,0,2025-08-24 01:41:13+00:00,1,41,6,8,0,9.70106532403517,recent
TXN_200109,CUST_354,1,570,7732,Mobile,2025-08-14 09:18:55,0,2025-08-14 09:18:55+00:00,9,18,3,8,0,8.953252164609035,new
TXN_202088,CUST_279,1,2996,7864,Web,2025-08-22 19:14:30,1,2025-08-22 19:14:30+00:00,19,14,4,8,0,8.970177815492379,old
TXN_202858,CUST_178,1,2052,8651,ATM,2025-08-16 13:59:39,0,2025-08-16 13:59:39+00:00,13,59,5,8,0,9.06554578707295,established
TXN_203045,CUST_216,1,204,11434,Mobile,2025-08-10 17:57:23,0,2025-08-10 17:57:23+00:00,17,57,6,8,0,9.344434106456882,new
TXN_204257,CUST_342,1,349,9286,Web,2025-08-22 09:35:25,0,2025-08-22 09:35:25+00:00,9,35,4,8,0,9.13637085177601,new
TXN_203765,CUST_191,1,317,22458,Mobile,2025-08-10 06:51:22,0,2025-08-10 06:51:22+00:00,6,51,6,8,0,10.019446703703723,new
TXN_202111,CUST_689,1,1920,8716,Web,2025-08-20 17:47:18,0,2025-08-20 17:47:18+00:00,17,47,2,8,0,9.073030421011577,established
TXN_201777,CUST_140,1,724,14424,Web,2025-08-17 07:43:13,0,2025-08-17 07:43:13+00:00,7,43,6,8,0,9.5767180913763,new
TXN_204484,CUST_599,1,2685,9834,Mobile,2025-08-06 06:04:41,0,2025-08-06 06:04:41+00:00,6,4,2,8,0,9.19370273082316,old
TXN_203131,CUST_567,0,2618,4787,POS,2025-08-16 19:46:12,1,2025-08-16 19:46:12+00:00,19,46,5,8,0,8.473868066677865,old
TXN_202776,CUST_470,1,1634,7622,Web,2025-08-14 06:12:07,0,2025-08-14 06:12:07+00:00,6,12,3,8,0,8.938925271988273,established
TXN_202066,CUST_445,1,1992,254364,Mobile,2025-08-05 11:40:19,0,2025-08-05 11:40:19+00:00,11,40,1,8,1,12.446525522366946,established
TXN_203084,CUST_555,1,117,5378,Web,2025-08-21 18:32:09,0,2025-08-21 18:32:09+00:00,18,32,3,8,0,8.590257762273243,new
TXN_200545,CUST_505,1,2209,166627,Web,2025-08-18 23:11:31,0,2025-08-18 23:11:31+00:00,23,11,0,8,1,12.023519061820055,established
TXN_203764,CUST_567,1,2600,19959,Mobile,2025-08-07 10:18:24,0,2025-08-07 10:18:24+00:00,10,18,3,8,0,9.901485549865455,old
TXN_202054,CUST_166,1,196,3483,Mobile,2025-08-02 13:46:42,0,2025-08-02 13:46:42+00:00,13,46,5,8,0,8.155936337972394,new
TXN_201598,CUST_517,1,385,18393,Web,2025-08-24 06:09:46,0,2025-08-24 06:09:46+00:00,6,9,6,8,0,9.819779803462644,new
TXN_200692,CUST_659,1,2216,4197,ATM,2025-08-11 01:26:39,0,2025-08-11 01:26:39+00:00,1,26,0,8,0,8.342363500380579,established
TXN_202524,CUST_154,1,117,4109,Mobile,2025-08-13 11:12:31,0,2025-08-13 11:12:31+00:00,11,12,2,8,0,8.32117830749028,new
TXN_203568,CUST_342,1,928,9790,Mobile,2025-08-22 08:10:53,0,2025-08-22 08:10:53+00:00,8,10,4,8,0,9.189218875354072,recent
TXN_201290,CUST_318,1,1003,2399,ATM,2025-08-24 03:07:54,0,2025-08-24 03:07:54+00:00,3,7,6,8,0,7.783224016336037,recent
TXN_200437,CUST_294,1,718,47518,Mobile,2025-08-17 11:06:53,0,2025-08-17 11:06:53+00:00,11,6,6,8,0,10.76888491004406,new
TXN_203509,CUST_575,1,1144,3258,Mobile,2025-08-12 20:58:55,0,2025-08-12 20:58:55+00:00,20,58,1,8,0,8.089175678837561,recent
TXN_201176,CUST_754,1,2798,12651,Mobile,2025-08-07 03:55:37,0,2025-08-07 03:55:37+00:00,3,55,3,8,0,9.44557058442554,old
TXN_201974,CUST_410,1,2135,3684,Web,2025-08-09 07:13:15,0,2025-08-09 07:13:15+00:00,7,13,5,8,0,8.212025804623437,established
TXN_204704,CUST_632,1,795,8083,Mobile,2025-08-02 04:30:00,0,2025-08-02 04:30:00+00:00,4,30,5,8,0,8.997642078523512,recent
TXN_201192,CUST_647,1,1422,9538,Web,2025-08-22 09:06:46,0,2025-08-22 09:06:46+00:00,9,6,4,8,0,9.163143937145207,recent
TXN_201684,CUST_717,1,2890,11161,Mobile,2025-08-08 14:44:09,0,2025-08-08 14:44:09+00:00,14,44,4,8,0,9.320270431348378,old
TXN_200175,CUST_382,0,518,15951,Mobile,2025-08-09 07:58:44,0,2025-08-09 07:58:44+00:00,7,58,5,8,0,9.67733949220162,new
TXN_201617,CUST_455,1,1650,7338,ATM,2025-08-24 16:16:04,0,2025-08-24 16:16:04+00:00,16,16,6,8,0,8.900957872545062,established
TXN_204997,CUST_347,1,483,7547,Mobile,2025-08-25 12:58:46,0,2025-08-25 12:58:46+00:00,12,58,0,8,0,8.92903790648844,new
TXN_204754,CUST_433,1,2799,16620,Web,2025-08-16 10:20:45,0,2025-08-16 10:20:45+00:00,10,20,5,8,0,9.71842223507111,old
TXN_203760,CUST_482,1,2620,6207,Web,2025-08-15 12:50:01,0,2025-08-15 12:50:01+00:00,12,50,4,8,0,8.733594061863055,old
TXN_202135,CUST_785,1,1005,1335,Web,2025-08-05 20:55:17,0,2025-08-05 20:55:17+00:00,20,55,1,8,0,7.197435354096591,recent
TXN_201892,CUST_225,1,2040,41910,Web,2025-08-05 11:07:41,0,2025-08-05 11:07:41+00:00,11,7,1,8,0,10.643303601288238,established
TXN_202741,CUST_389,1,2347,14814,Mobile,2025-08-02 10:43:33,0,2025-08-02 10:43:33+00:00,10,43,5,8,0,9.603395460007665,old
TXN_203315,CUST_115,1,1501,2536,Mobile,2025-08-06 03:31:44,0,2025-08-06 03:31:44+00:00,3,31,2,8,0,7.838737559599282,established
TXN_204590,CUST_535,1,329,4989,ATM,2025-08-20 18:12:38,0,2025-08-20 18:12:38+00:00,18,12,2,8,0,8.515191188745565,new
TXN_203606,CUST_566,1,1176,2857,Web,2025-08-15 10:44:44,0,2025-08-15 10:44:44+00:00,10,44,4,8,0,7.957877358489813,recent
TXN_203909,CUST_792,1,506,2068,POS,2025-08-13 08:10:59,0,2025-08-13 08:10:59+00:00,8,10,2,8,0,7.634820677745543,new
TXN_203630,CUST_121,1,2648,11389,Web,2025-08-15 04:37:46,0,2025-08-15 04:37:46+00:00,4,37,4,8,0,9.340491056441229,old
TXN_201154,CUST_349,1,1413,7650,POS,2025-08-19 04:02:43,0,2025-08-19 04:02:43+00:00,4,2,1,8,0,8.942591637231851,recent
TXN_202123,CUST_638,1,2235,13542,POS,2025-08-24 23:56:26,0,2025-08-24 23:56:26+00:00,23,56,6,8,0,9.513625087655372,established
TXN_204460,CUST_588,1,1646,3427,POS,2025-08-23 11:58:03,1,2025-08-23 11:58:03+00:00,11,58,5,8,0,8.13973227971767,established
TXN_204534,CUST_598,1,1098,4732,Web,2025-08-09 11:23:39,0,2025-08-09 11:23:39+00:00,11,23,5,8,0,8.462314529906248,recent
TXN_204029,CUST_769,1,2570,11122,POS,2025-08-11 11:13:21,0,2025-08-11 11:13:21+00:00,11,13,0,8,0,9.316770315592027,old
TXN_203313,CUST_690,1,181,7165,ATM,2025-08-17 11:27:03,0,2025-08-17 11:27:03+00:00,11,27,6,8,0,8.8771028978649,new
TXN_204894,CUST_149,1,14,27142,Web,2025-08-22 22:15:09,0,2025-08-22 22:15:09+00:00,22,15,4,8,0,10.208874465231354,new
TXN_201575,CUST_788,1,700,6950,Mobile,2025-08-24 02:58:42,0,2025-08-24 02:58:42+00:00,2,58,6,8,0,8.846640813100485,new
TXN_203961,CUST_432,1,2791,15403,Web,2025-08-15 17:51:12,0,2025-08-15 17:51:12+00:00,17,51,4,8,0,9.6423824949348,old
TXN_203997,CUST_676,1,221,12827,Mobile,2025-08-07 17:27:13,0,2025-08-07 17:27:13+00:00,17,27,3,8,0,9.459385560813043,new
TXN_202784,CUST_782,1,1070,34997,Web,2025-08-23 10:19:39,0,2025-08-23 10:19:39+00:00,10,19,5,8,0,10.463046195981692,recent
TXN_204849,CUST_441,1,817,17491,Web,2025-08-03 09:15:41,0,2025-08-03 09:15:41+00:00,9,15,6,8,0,9.76949891253281,recent
TXN_201433,CUST_705,1,2619,103096,Mobile,2025-08-03 19:39:09,1,2025-08-03 19:39:09+00:00,19,39,6,8,1,11.543425571618554,old
TXN_201061,CUST_758,1,2978,270263,POS,2025-08-16 17:25:31,0,2025-08-16 17:25:31+00:00,17,25,5,8,1,12.507154538044972,old
TXN_203858,CUST_723,1,2920,6507,Mobile,2025-08-08 21:38:45,0,2025-08-08 21:38:45+00:00,21,38,4,8,0,8.780787468338929,old
TXN_204792,CUST_664,1,1431,2289,Web,2025-08-21 08:08:31,0,2025-08-21 08:08:31+00:00,8,8,3,8,0,7.736307096548285,recent
TXN_202792,CUST_435,1,1719,27833,Mobile,2025-08-12 19:36:44,0,2025-08-12 19:36:44+00:00,19,36,1,8,0,10.234013573979798,established
TXN_203057,CUST_113,1,890,2790,Mobile,2025-08-18 07:43:54,0,2025-08-18 07:43:54+00:00,7,43,0,8,0,7.934155233536322,recent
TXN_200129,CUST_455,1,1518,7095,POS,2025-08-09 07:12:09,0,2025-08-09 07:12:09+00:00,7,12,5,8,0,8.867286523989415,established
TXN_204591,CUST_183,1,2760,5968,Mobile,2025-08-22 04:03:05,0,2025-08-22 04:03:05+00:00,4,3,4,8,0,8.69433468816865,old
TXN_202599,CUST_403,1,1062,3789,Mobile,2025-08-05 06:15:12,0,2025-08-05 06:15:12+00:00,6,15,1,8,0,8.240121298076472,recent
TXN_201203,CUST_296,1,691,3609,Mobile,2025-08-17 13:07:53,0,2025-08-17 13:07:53+00:00,13,7,6,8,0,8.191463051326927,new
TXN_201454,CUST_610,1,894,283497,Web,2025-08-19 05:06:32,1,2025-08-19 05:06:32+00:00,5,6,1,8,1,12.554960347451338,recent
TXN_201826,CUST_701,1,1871,274335,POS,2025-08-15 10:05:34,1,2025-08-15 10:05:34+00:00,10,5,4,8,1,12.522108911478483,established
TXN_200355,CUST_306,0,2497,7459,ATM,2025-08-25 14:57:53,1,2025-08-25 14:57:53+00:00,14,57,0,8,0,8.917310693197807,old
TXN_203490,CUST_107,0,1821,8759,POS,2025-08-24 04:29:40,1,2025-08-24 04:29:40+00:00,4,29,6,8,0,9.077951183930438,established
TXN_203489,CUST_755,0,1886,8337,Mobile,2025-08-25 07:12:52,0,2025-08-25 07:12:52+00:00,7,12,0,8,0,9.02857865844074,established
TXN_202821,CUST_401,0,1975,14111,Mobile,2025-08-03 11:33:19,1,2025-08-03 11:33:19+00:00,11,33,6,8,0,9.554780778246572,established
TXN_200783,CUST_708,0,1354,1423,Web,2025-08-21 14:43:12,0,2025-08-21 14:43:12+00:00,14,43,3,8,0,7.261225091971921,recent
TXN_204267,CUST_630,1,2953,9267,Mobile,2025-08-06 18:50:07,0,2025-08-06 18:50:07+00:00,18,50,2,8,0,9.134322885552267,old
